date,pm2.5,aluminum,ammonium_ion,arsenic,barium,bromine,calcium,chlorine,chromium,copper,elemental_carbon,iron,lead,manganese,nickel,organic_carbon,om,potassium_ion,selenium,silicon,sodium_ion,sulfate,titanium,total_nitrate,vanadium,zinc
2001-08-11,2.734368,0.012423,1.264127,0.001898,0.043538,0.001599,0.019901,0.007472,0.001299,0.001299,0.608678,0.058835,0.00444,0.001748,0.002447,1.611436,1.889189,0.042676,0.001699,0.038547,0.214305,1.997418,0.002646,1.549688,0.004261,0.016365
2001-08-14,3.144152,0.012423,1.619388,0.001898,0.043538,0.001599,0.034401,0.007472,0.001299,0.003584,0.637106,0.10616,0.009326,0.001748,0.00095,1.818077,2.107057,0.011929,0.001699,0.032177,0.180653,2.451005,0.002646,1.439835,0.001898,0.022251
2001-08-17,3.339322,0.012423,0.987681,0.001898,0.043538,0.003574,0.043443,0.007472,0.001299,0.003095,0.590006,0.099845,0.00444,0.003763,0.00447,1.979621,2.27583,0.055624,0.00443,0.058458,0.084433,1.560248,0.013015,0.81978,0.007938,0.013212
2001-08-23,3.280911,0.043443,1.501853,0.001898,0.043538,0.00454,0.066256,0.007472,0.001299,0.006847,0.449163,0.10075,0.00444,0.006409,0.004211,2.161022,2.464023,0.049171,0.003484,0.132781,0.034691,2.396075,0.020391,0.751416,0.00995,0.015184
2001-08-26,2.674149,0.012423,0.567584,0.001898,0.043538,0.003394,0.044878,0.036043,0.001299,0.001299,0.275356,0.093672,0.00444,0.001748,0.00095,1.601406,1.878549,0.107059,0.001699,0.050788,0.253867,1.324419,0.013607,0.442118,0.001898,0.021272
2001-08-29,3.091042,0.012423,1.396245,0.001898,0.043538,0.004012,0.083054,0.007472,0.001299,0.003474,0.41211,0.095219,0.00444,0.012521,0.00095,1.719189,2.0031,0.041622,0.001699,0.114221,0.048504,2.352327,0.013804,0.466247,0.001898,0.023814
2001-09-01,2.272126,0.012423,0.722706,0.001898,0.043538,0.001599,0.016759,0.007472,0.001299,0.001299,0.322808,0.029365,0.00444,0.001748,0.00095,1.371181,1.632373,0.053162,0.001699,0.037103,0.09431,1.492904,0.002646,0.351361,0.001898,0.006896
2001-09-04,3.152736,0.004181,0.987681,0.00098,0.006777,0.003663,0.035126,0.002632,0.00052,0.002811,0.49774,0.078349,0.004311,0.001978,0.001279,1.652497,1.93268,0.055624,0.001369,0.050931,0.084433,1.560248,0.003643,0.81978,0.002327,0.013262
2001-09-10,2.251292,0.012423,0.582774,0.001898,0.043538,0.003344,0.057042,0.007472,0.001299,0.004082,0.439544,0.191446,0.00444,0.00629,0.001968,1.297463,1.552656,0.061847,0.004042,0.057986,0.238229,1.534714,0.007373,0.389336,0.001898,0.044782
2001-09-13,3.00072,0.012423,1.111858,0.001898,0.043538,0.005753,0.088102,0.007472,0.001299,0.005405,0.95935,0.21188,0.00444,0.005803,0.002138,2.026832,2.324933,0.066443,0.001699,0.086178,0.224742,1.969906,0.006688,0.63074,0.005843,0.027031
2001-09-16,2.104134,0.012423,0.267734,0.001898,0.043538,0.001599,0.026934,0.007472,0.001299,0.003354,0.377066,0.073808,0.00444,0.001748,0.00095,1.530395,1.803029,0.056097,0.001699,0.042005,0.075849,0.875469,0.002646,0.414755,0.001898,0.00995
2001-09-19,2.917771,0.012423,1.258461,0.001898,0.043538,0.006976,0.043921,0.007472,0.001299,0.002996,0.608134,0.088194,0.00444,0.001748,0.00095,1.682688,1.964592,0.064664,0.001699,0.086269,0.511625,2.098018,0.00624,1.187843,0.003882,0.018135
2001-09-22,3.091042,0.012423,1.383791,0.001898,0.043538,0.004131,0.041814,0.007472,0.001299,0.003265,0.446607,0.077146,0.00444,0.004092,0.00095,1.821318,2.110456,0.049457,0.001699,0.076035,0.134531,2.360854,0.005545,1.095273,0.001898,0.011138
2001-09-25,1.648659,0.012423,0.42853,0.001898,0.043538,0.001599,0.018036,0.007472,0.001299,0.001299,0.279902,0.031208,0.00444,0.001748,0.00095,1.026042,1.254476,0.011929,0.001699,0.022935,0.084433,1.144223,0.002646,0.279902,0.001898,0.003783
2001-09-28,2.014903,0.012423,0.537078,0.001898,0.043538,0.001599,0.02088,0.007472,0.001299,0.001299,0.510426,0.050218,0.00444,0.001748,0.00095,1.10194,1.338679,0.011929,0.001699,0.029559,0.084433,1.23256,0.002646,0.474991,0.001898,0.005545
2001-10-04,3.325036,0.012423,1.335001,0.005873,0.043538,0.007085,0.109751,0.007472,0.001299,0.006668,0.985817,0.219938,0.009049,0.004978,0.001978,2.164472,2.467591,0.107957,0.001699,0.166362,0.95935,2.256541,0.014002,1.029619,0.004928,0.078811
2001-10-07,1.791759,0.012423,0.491643,0.001898,0.043538,0.001599,0.022446,0.007472,0.001299,0.001299,0.117783,0.029753,0.00444,0.001748,0.00095,1.178655,1.423108,0.036139,0.001699,0.036332,0.294161,1.095273,0.002646,0.24686,0.001898,0.003623
2001-10-10,2.322388,0.012423,0.13715,0.001898,0.043538,0.004271,0.071204,0.007472,0.001299,0.005942,0.652846,0.114221,0.00444,0.003584,0.003095,1.701105,1.984031,0.011929,0.001699,0.067565,0.113329,0.896088,0.002646,0.765468,0.009217,0.031402
2001-10-13,2.944439,0.012423,0.305276,0.001898,0.043538,0.004649,0.031305,0.007472,0.001299,0.001299,0.375693,0.113329,0.00444,0.001748,0.002646,1.818077,2.107057,0.040374,0.001699,0.056569,0.227932,1.266948,0.007194,0.552735,0.006002,0.033241
2001-10-16,2.674149,0.004181,0.987681,0.00098,0.006777,0.003663,0.035126,0.002632,0.00052,0.002811,0.49774,0.078349,0.004311,0.001978,0.001279,1.652497,1.93268,0.055624,0.001369,0.050931,0.084433,1.560248,0.003643,0.81978,0.002327,0.013262
2001-10-20,2.99072,0.032661,0.940007,0.001898,0.043538,0.004928,0.064288,0.007472,0.001299,0.003055,0.587787,0.143234,0.00444,0.001748,0.001978,2.028148,2.326302,0.073158,0.001699,0.088743,0.170586,1.752672,0.00769,1.141033,0.006101,0.019508
2001-10-25,2.351375,0.034015,0.239017,0.001898,0.043538,0.001599,0.080473,0.007472,0.006062,0.003713,0.511026,0.092944,0.00444,0.001748,0.002168,1.619388,1.89762,0.011929,0.001699,0.10436,0.217528,1.040277,0.006946,0.340037,0.001898,0.013607
2001-10-28,2.014903,0.012423,0.445967,0.001898,0.043538,0.001599,0.023814,0.007472,0.001299,0.001299,0.485508,0.055624,0.00444,0.001748,0.00095,1.396245,1.65937,0.04095,0.001699,0.022348,0.434376,0.966984,0.002646,0.395415,0.001898,0.003574
2001-10-31,2.282382,0.012423,0.340749,0.001898,0.043538,0.00634,0.070179,0.042293,0.001299,0.003663,0.434376,0.168054,0.013212,0.003763,0.003384,1.667707,1.948763,0.069806,0.001699,0.083514,0.311154,1.091923,0.002646,0.71295,0.005167,0.027031
2001-11-03,2.322388,0.012423,0.433729,0.001898,0.043538,0.003295,0.061377,0.007472,0.001299,0.002776,0.427879,0.065038,0.00444,0.001748,0.00095,1.708378,1.991703,0.055151,0.001699,0.07325,0.783902,1.247032,0.002646,0.788457,0.001898,0.008722
2001-11-06,1.931521,0.012423,0.322808,0.001898,0.043538,0.001599,0.054867,0.007472,0.001299,0.001299,0.42265,0.057419,0.00444,0.001748,0.00095,1.442202,1.70874,0.011929,0.001699,0.043347,0.368801,0.815365,0.002646,0.533565,0.001898,0.015676
2001-11-09,2.186051,0.012423,0.470628,0.001898,0.043538,0.001599,0.067846,0.007472,0.001299,0.004838,0.499562,0.096219,0.00444,0.001748,0.00095,1.611436,1.889189,0.072042,0.001699,0.075757,0.797507,1.115142,0.008305,0.548121,0.001898,0.01094
2001-11-15,3.602777,0.036814,1.272566,0.003853,0.043538,0.015972,0.193097,0.038451,0.001299,0.014987,1.572774,0.42396,0.00444,0.011039,0.003195,2.753661,3.071767,0.135405,0.003434,0.220741,0.248421,2.029463,0.021859,1.311032,0.006757,0.070738
2001-11-18,3.034953,0.012423,0.632866,0.001898,0.043538,0.00776,0.049742,0.116894,0.001299,0.004052,0.936093,0.177309,0.00444,0.004868,0.00095,2.415914,2.726545,0.109751,0.001699,0.068313,0.38798,1.20896,0.002646,1.286474,0.001898,0.022837
2001-11-21,2.186051,0.012423,0.35977,0.001898,0.043538,0.003384,0.04047,0.007472,0.001299,0.00437,0.67651,0.096219,0.00444,0.001748,0.00095,1.581038,1.856923,0.046502,0.001699,0.046406,0.392042,0.936093,0.022935,1.095273,0.001898,0.016857
2001-11-24,2.493205,0.004181,0.987681,0.00098,0.006777,0.003663,0.035126,0.002632,0.00052,0.002811,0.49774,0.078349,0.004311,0.001978,0.001279,1.652497,1.93268,0.055624,0.001369,0.050931,0.084433,1.560248,0.003643,0.81978,0.002327,0.013262
