date,124-trimethylbenzene,224-trimethylpentane,234-trimethylpentane,23-dimethylbutane,23-dimethylpentane,2-methylheptane,3-methylhexane,3-methylpentane,acetylene,benzene,cis-2-butene,cis-2-pentene,ethane,ethylbenzene,ethylene,isobutane,isopentane,isoprene,isopropylbenzene,m_p_xylene,m-diethylbenzene,m-ethyltoluene,n-butane,n-decane,n-heptane,n-hexane,n-nonane,n-octane,n-pentane,n-propylbenzene,n-undecane,o-ethyltoluene,o-xylene,propane,propylene,styrene,toluene,trans-2-butene,trans-2-pentene,unidentified,tnmoc
2005-06-26T06:00:00.000000,0.524729,1.040277,0.451076,0.444686,0.307485,0.207014,0.451076,1.128172,0.963175,1.35841,0.004988,0.173953,2.364621,0.500776,1.619389,1.599388,2.055406,1.648659,0.004988,1.018848,0.004988,0.536494,2.094331,0.405465,0.470004,1.255616,0.285179,0.307485,1.536868,0.14842,0.165515,0.285179,0.48858,2.174752,0.896088,0.262364,1.665819,0.004988,0.19062,4.022967,4.865121
2005-06-27T03:00:00.000000,0.004988,1.757858,1.018848,0.71784,0.582216,0.385263,0.879627,1.79176,1.517323,1.499624,0.19062,0.41211,2.673459,0.900162,2.99072,2.036013,2.65465,0.512824,0.004988,1.853169,0.004988,1.022451,2.025514,0.71295,0.982079,3.280912,0.482426,0.788458,2.054124,0.444686,0.004988,0.506818,1.181728,2.492379,1.432701,0.322084,2.397896,0.004988,0.65752,5.128994,5.787088
2005-06-27T06:00:00.000000,0.004988,1.60342,0.828552,1.587193,0.620577,0.576614,0.963175,1.830981,1.534715,1.635106,0.207014,0.672945,2.853017,0.746688,2.078191,2.029464,3.39719,1.684546,0.004988,1.627278,0.004988,0.698135,2.676216,0.277632,0.959351,2.847813,0.350657,0.494696,2.527328,0.24686,0.405465,0.364643,0.887892,2.730464,1.564441,0.004988,2.271095,0.357675,0.996949,4.926168,5.735896
2005-06-28T03:00:00.000000,1.144223,1.54116,0.824176,0.34359,0.500776,0.741938,0.565314,1.78171,1.247033,1.329724,0.14842,0.418711,2.281362,0.891998,1.821319,1.536868,2.419479,0.832909,0.004988,1.916923,0.004988,1.366092,1.943049,0.783902,0.955512,3.196222,0.970779,1.202973,1.921325,0.285179,0.604316,0.425268,0.963175,2.188297,1.345473,0.832909,2.481568,0.139762,0.708036,5.27769,5.785844
2005-06-28T06:00:00.000000,0.565314,0.996949,0.451076,1.150572,0.215112,0.004988,0.300105,1.036737,0.828552,0.943906,0.004988,0.198851,1.669592,0.559616,1.451614,0.943906,1.660132,1.629241,0.004988,1.156882,0.004988,0.66783,1.617407,0.300105,0.444686,0.932164,0.239017,0.254642,1.294728,0.004988,0.254642,0.322084,0.604316,1.595339,0.783902,0.371564,1.662031,0.004988,0.277632,4.563249,5.00639
2005-06-29T03:00:00.000000,1.69378,2.372112,1.467875,0.94779,0.92822,0.678034,0.593327,1.954446,1.943049,2.086914,0.254642,0.788458,2.972976,1.408545,2.622493,2.339881,3.244934,0.832909,0.530629,2.377693,0.350657,1.61542,2.721954,0.688135,1.202973,2.23858,0.66783,0.741938,2.644045,0.559616,0.604316,0.770109,1.553926,2.904166,1.673352,1.391282,3.083744,0.19062,1.211941,4.501662,5.747279
2005-06-29T06:00:00.000000,1.040277,1.722767,0.912283,0.978327,0.512824,0.371564,0.364643,1.876407,1.510722,1.862529,0.004988,0.329304,2.747272,0.900162,1.570698,2.154086,2.51689,1.951609,0.223144,1.640937,0.239017,0.920283,2.326302,0.620577,0.71784,1.830981,0.398776,0.392042,1.983757,0.270027,0.357675,0.524729,0.943906,2.698674,1.574847,0.444686,2.293545,0.139762,0.530629,2.963356,5.018259
2005-06-30T03:00:00.000000,0.004988,1.08519,0.553885,0.936094,0.463734,0.285179,0.760806,1.526057,1.366092,1.241269,0.004988,0.24686,2.888148,0.620577,1.811563,1.871803,2.793617,0.444686,0.223144,1.423109,0.004988,0.615186,2.164472,0.371564,0.71784,1.764731,0.34359,0.405465,1.853169,0.207014,0.300105,0.24686,0.688135,2.636913,1.02962,0.378437,1.871803,0.004988,0.41211,2.523608,4.788188
2005-07-01T03:00:00.000000,0.398776,0.530629,0.270027,0.444686,0.207014,0.165515,0.405465,0.970779,0.737164,0.850151,0.004988,0.10436,2.474857,0.285179,1.088562,1.680828,1.7492,0.86289,0.004988,0.783902,0.10436,0.425268,1.854735,0.270027,0.431783,2.270062,0.24686,0.207014,1.302913,0.139762,0.307485,0.165515,0.364643,2.413232,0.71784,0.207014,1.169382,0.004988,0.173953,2.241895,4.319834
2005-07-01T06:00:00.000000,0.41211,0.708036,0.239017,0.378437,0.239017,0.223144,0.476234,1.000632,0.425268,0.970779,0.004988,0.113329,2.371178,0.198851,1.144223,1.574847,1.690096,1.342865,0.004988,0.565314,0.004988,0.277632,1.774953,0.336472,0.431783,2.128232,0.314811,0.322084,1.223776,0.004988,0.41211,0.198851,0.254642,2.366499,0.708036,0.239017,1.004302,0.004988,0.122218,3.180559,4.453827
2005-07-02T03:00:00.000000,0.239017,0.431783,0.004988,0.004988,0.004988,0.004988,0.231112,1.249902,0.500776,0.978327,0.004988,0.004988,2.167911,0.254642,1.258461,1.435085,1.708378,0.900162,0.004988,0.482426,0.004988,0.004988,1.704749,0.004988,0.300105,2.256542,0.004988,0.004988,1.160021,0.004988,0.004988,0.004988,0.239017,2.107787,0.593327,0.431783,1.061257,0.004988,0.587787,2.858004,4.26066
2005-07-02T06:00:00.000000,0.262364,0.582216,0.004988,0.48858,0.254642,0.004988,0.34359,1.350668,0.457425,0.943906,0.004988,0.322084,2.608599,0.285179,1.289233,2.249185,2.324347,1.131403,0.004988,0.482426,0.004988,0.004988,2.749832,0.004988,0.598837,1.941616,0.004988,0.223144,1.715599,0.004988,0.004988,0.004988,0.231112,3.00072,0.741938,0.405465,1.040277,0.004988,0.277632,2.74636,4.689197
2005-07-03T03:00:00.000000,0.982079,1.444564,0.802002,0.788458,0.548122,0.254642,0.883768,2.109001,1.437463,1.790092,0.004988,0.350657,2.87413,0.672945,2.841416,1.912502,2.733719,0.593327,0.277632,1.564441,0.004988,0.672945,2.109001,0.350657,0.783902,3.144584,0.378437,0.48858,2.183802,0.254642,0.314811,0.307485,0.896088,2.639772,1.549688,0.336472,2.169054,0.004988,0.620577,4.230547,5.404837
2005-07-04T03:00:00.000000,0.792993,0.996949,0.444686,0.604316,0.336472,0.004988,0.215112,1.406097,1.342865,1.79176,0.405465,0.364643,3.43431,0.896088,2.679651,2.111425,2.489895,0.737164,0.004988,1.202973,0.004988,0.615186,2.372112,0.378437,0.587787,2.08443,0.398776,0.24686,1.997418,0.004988,0.378437,0.223144,0.647104,2.702703,2.631889,1.081806,2.022872,0.444686,0.615186,2.25865,5.059681
2005-07-04T06:00:00.000000,0.398776,0.850151,0.34359,0.536494,0.231112,0.198851,0.698135,1.44927,0.916291,2.189417,0.239017,0.198851,3.341448,0.636577,2.760643,1.764731,2.223542,2.13535,0.004988,0.908259,0.004988,0.314811,2.246015,0.285179,0.548122,2.156403,0.262364,0.239017,1.835777,0.004988,0.285179,0.398776,0.418711,2.414127,2.530518,0.900162,2.197225,0.262364,0.364643,4.22331,5.3352
2005-07-05T03:00:00.000000,0.996949,1.581039,0.841568,0.741938,0.494696,0.350657,0.779325,1.249902,1.398717,1.297464,0.004988,0.476234,2.425688,0.837248,1.708378,1.521699,2.454448,1.190888,0.004988,1.74222,0.004988,1.075003,1.948764,0.378437,0.737164,2.014904,0.392042,0.500776,1.821319,0.307485,0.322084,0.494696,0.985817,2.368373,1.244155,0.378437,2.271095,1.026042,0.71295,3.393909,4.910426
2005-07-05T06:00:00.000000,1.095274,1.506298,0.770109,0.71784,0.494696,0.336472,0.779325,1.150572,1.283708,1.327075,0.131028,0.425268,2.320426,0.765468,1.930072,1.633155,2.552566,1.948764,0.004988,1.589236,0.004988,0.867101,2.000128,0.277632,0.722706,1.373716,0.307485,0.438255,1.785071,0.24686,0.24686,0.476234,0.891998,2.391512,1.740467,0.385263,2.174752,0.722706,0.652325,4.082107,5.105826
2005-07-07T03:00:00.000000,0.582216,0.854416,0.364643,0.329304,0.198851,0.004988,0.385263,0.524729,0.760806,0.698135,0.004988,0.182322,1.272566,0.378437,1.064711,0.576614,1.553926,1.054312,0.004988,0.985817,0.004988,0.524729,1.088562,0.385263,0.405465,0.559616,0.371564,0.270027,0.985817,0.004988,0.425268,0.270027,0.494696,1.181728,0.553885,0.198851,1.420696,0.004988,0.336472,2.566648,3.86707
