date,species,concentration,uncertainty,uncertainty_ratio
2001-11-12T15:00:00.000000,selenium,0.001049,0.002657,2.532248
2001-11-12T16:00:00.000000,selenium,0.0008,0.00158,1.975479
2001-11-12T18:00:00.000000,selenium,0.00043,0.00167,3.883638
2001-11-12T19:00:00.000000,selenium,0.0006,0.00167,2.78351
2001-11-12T20:00:00.000000,selenium,0.00067,0.002238,3.342153
2001-11-12T21:00:00.000000,selenium,0.00034,0.001849,5.44001
2001-11-12T22:00:00.000000,selenium,0.00055,0.001969,3.581094
2001-11-12T23:00:00.000000,selenium,0.0003,0.001819,6.06539
2001-11-13T01:00:00.000000,selenium,0.00054,0.001939,3.59193
2001-11-13T02:00:00.000000,selenium,0.00035,0.001939,5.541309
2001-11-13T03:00:00.000000,selenium,0.00001,0.00005,5.0099
2001-11-13T04:00:00.000000,selenium,0.00022,0.00146,6.636793
2001-11-13T05:00:00.000000,selenium,0.00054,0.00137,2.537835
2001-11-13T06:00:00.000000,selenium,0.00055,0.001759,3.199882
2001-11-13T07:00:00.000000,selenium,0.00067,0.00149,2.224461
2001-11-13T08:00:00.000000,selenium,0.00067,0.001879,2.805765
2001-11-13T09:00:00.000000,selenium,0.00085,0.001969,2.317526
2001-11-13T10:00:00.000000,selenium,0.001709,0.00119,0.696672
2001-11-13T11:00:00.000000,selenium,0.00033,0.00131,3.97078
2001-11-13T12:00:00.000000,selenium,0.001279,0.000801,0.625931
2001-11-13T13:00:00.000000,selenium,0.001339,0.00128,0.955998
2001-11-13T14:00:00.000000,selenium,0.001738,0.00122,0.701906
2001-11-13T15:00:00.000000,selenium,0.002068,0.00173,0.836373
2001-11-13T16:00:00.000000,selenium,0.002208,0.00149,0.674903
2001-11-13T17:00:00.000000,selenium,0.002088,0.001939,0.928777
2001-11-13T18:00:00.000000,selenium,0.002218,0.002029,0.914951
2001-11-13T19:00:00.000000,selenium,0.002467,0.002179,0.883123
2001-11-13T20:00:00.000000,selenium,0.001968,0.00167,0.84835
2001-11-13T21:00:00.000000,selenium,0.002347,0.0017,0.724064
2001-11-13T22:00:00.000000,selenium,0.002078,0.00119,0.57285
2001-11-13T23:00:00.000000,selenium,0.002277,0.001909,0.838312
2002-03-19T00:00:00.000000,selenium,0.002856,0.0017,0.595099
2002-03-19T01:00:00.000000,selenium,0.002716,0.00137,0.504384
2002-03-19T02:00:00.000000,selenium,0.00081,0.00164,2.025085
2002-03-19T11:00:00.000000,selenium,0.003703,0.002119,0.572151
2002-03-19T12:00:00.000000,selenium,0.002587,0.001969,0.761239
2002-03-19T13:00:00.000000,selenium,0.002178,0.00125,0.574119
2002-03-19T14:00:00.000000,selenium,0.001569,0.002179,1.388748
2002-03-19T15:00:00.000000,selenium,0.001868,0.00152,0.813511
2002-03-19T16:00:00.000000,selenium,0.002796,0.00134,0.479277
2002-03-19T17:00:00.000000,selenium,0.001768,0.00137,0.774731
2002-03-19T18:00:00.000000,selenium,0.002188,0.001759,0.804282
2002-03-19T19:00:00.000000,selenium,0.001199,0.00161,1.342224
2002-03-19T20:00:00.000000,selenium,0.001359,0.00167,1.228486
2002-03-19T21:00:00.000000,selenium,0.001179,0.00155,1.314163
2002-03-19T22:00:00.000000,selenium,0.00092,0.00131,1.424722
2002-03-19T23:00:00.000000,selenium,0.00019,0.00014,0.737387
2002-03-20T00:00:00.000000,selenium,0.00012,0.00014,1.167488
2002-03-20T01:00:00.000000,selenium,0.00018,0.000321,1.783208
2002-03-20T02:00:00.000000,selenium,0.00066,0.00131,1.985718
2002-03-20T03:00:00.000000,selenium,0.0006,0.00119,1.984414
2002-03-20T04:00:00.000000,selenium,0.00039,0.002059,5.280206
2002-03-20T05:00:00.000000,selenium,0.00037,0.00158,4.270389
2002-03-20T06:00:00.000000,selenium,0.00041,0.001819,4.438334
2002-03-20T08:00:00.000000,selenium,0.00075,0.00167,2.226975
2002-03-20T09:00:00.000000,selenium,0.00025,0.00158,6.319796
2002-03-20T10:00:00.000000,selenium,0.00055,0.001909,3.472184
2002-03-20T11:00:00.000000,selenium,0.00075,0.001789,2.386759
2002-03-20T13:00:00.000000,selenium,0.0005,0.00161,3.220212
2002-03-20T14:00:00.000000,selenium,0.0006,0.00149,2.483894
2002-03-20T15:00:00.000000,selenium,0.00051,0.001759,3.450784
2002-03-20T16:00:00.000000,selenium,0.001039,0.00146,1.404512
2002-03-20T17:00:00.000000,selenium,0.00043,0.00152,3.535282
2002-03-20T18:00:00.000000,selenium,0.001309,0.001879,1.435469
2002-03-20T19:00:00.000000,selenium,0.00096,0.00158,1.646364
2002-03-20T20:00:00.000000,selenium,0.00089,0.00161,1.809461
2002-03-20T21:00:00.000000,selenium,0.00014,0.00161,11.498689
2002-03-20T22:00:00.000000,selenium,0.00018,0.001789,9.941995
2002-03-20T23:00:00.000000,selenium,0.00019,0.00125,6.580721
2002-03-21T00:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T01:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T02:00:00.000000,selenium,0.00004,0.002238,55.963437
2002-03-21T03:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T04:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T05:00:00.000000,selenium,0.00023,0.00173,7.520445
2002-03-21T06:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T07:00:00.000000,selenium,0.00004,0.00161,40.243398
2002-03-21T08:00:00.000000,selenium,0.00009,0.002927,32.520497
2002-03-21T09:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T10:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T18:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T19:00:00.000000,selenium,0.00001,0.00005,5.0099
2002-03-21T20:00:00.000000,selenium,0.00004,0.00158,39.494578
2002-03-21T21:00:00.000000,selenium,0.00007,0.0002,2.858386
2002-03-21T22:00:00.000000,selenium,0.00005,0.0002,4.0017
2002-03-21T23:00:00.000000,selenium,0.00069,0.00155,2.24686
2002-03-22T00:00:00.000000,selenium,0.00038,0.001879,4.94629
2002-03-22T01:00:00.000000,selenium,0.0004,0.00107,2.676602
2002-03-22T02:00:00.000000,selenium,0.0003,0.0014,4.667432
2002-03-22T03:00:00.000000,selenium,0.00081,0.002149,2.653778
2002-03-22T04:00:00.000000,selenium,0.00025,0.00149,5.960303
2002-03-22T05:00:00.000000,selenium,0.00089,0.00116,1.304318
2002-03-22T06:00:00.000000,selenium,0.001549,0.0011,0.710482
2002-03-22T07:00:00.000000,selenium,0.001329,0.00149,1.120962
2002-03-22T08:00:00.000000,selenium,0.001009,0.001789,1.772576
2002-03-22T09:00:00.000000,selenium,0.001209,0.00164,1.355906
2002-03-22T10:00:00.000000,selenium,0.00076,0.00149,1.961126
2002-03-22T11:00:00.000000,selenium,0.00043,0.001999,4.649838
2002-03-22T12:00:00.000000,selenium,0.00068,0.002029,2.98475
2002-03-22T13:00:00.000000,selenium,0.001199,0.001789,1.49206
2002-03-22T15:00:00.000000,selenium,0.00076,0.00164,2.158261
2002-03-22T16:00:00.000000,selenium,0.00025,0.00134,5.361077
2002-03-22T17:00:00.000000,selenium,0.00092,0.0017,1.848192
2002-03-22T18:00:00.000000,selenium,0.001289,0.002598,2.01496
2002-03-22T19:00:00.000000,selenium,0.00078,0.002059,2.640618
2002-03-22T20:00:00.000000,selenium,0.001029,0.00155,1.505433
2002-03-22T21:00:00.000000,selenium,0.00097,0.00158,1.6294
2002-03-22T22:00:00.000000,selenium,0.0007,0.00113,1.615366
2002-03-22T23:00:00.000000,selenium,0.00045,0.00113,2.512478
2002-03-23T00:00:00.000000,selenium,0.0007,0.000861,1.229901
2002-03-23T02:00:00.000000,selenium,0.00046,0.00107,2.32755
2002-03-23T03:00:00.000000,selenium,0.00047,0.000711,1.512584
2002-03-23T04:00:00.000000,selenium,0.00043,0.000681,1.583522
2002-03-23T05:00:00.000000,selenium,0.00044,0.000591,1.34308
2002-03-23T06:00:00.000000,selenium,0.00023,0.000651,2.829839
2002-03-23T07:00:00.000000,selenium,0.00032,0.000651,2.034038
2002-03-23T08:00:00.000000,selenium,0.00028,0.000861,3.074107
2002-03-23T09:00:00.000000,selenium,0.00022,0.000681,3.094741
2002-03-23T10:00:00.000000,selenium,0.00025,0.00107,4.282243
2002-03-23T11:00:00.000000,selenium,0.00041,0.000981,2.392
2002-03-23T12:00:00.000000,selenium,0.00062,0.000861,1.388542
2002-03-23T13:00:00.000000,selenium,0.00054,0.000831,1.538665
2002-03-23T14:00:00.000000,selenium,0.00095,0.0011,1.15886
2002-03-23T15:00:00.000000,selenium,0.00072,0.0011,1.528876
2002-03-23T16:00:00.000000,selenium,0.00048,0.000981,2.043238
2002-03-23T17:00:00.000000,selenium,0.00093,0.00119,1.280478
2002-03-23T18:00:00.000000,selenium,0.001079,0.00149,1.380272
2002-03-23T19:00:00.000000,selenium,0.00077,0.000981,1.273892
2002-03-23T20:00:00.000000,selenium,0.00065,0.000861,1.324476
2002-03-23T21:00:00.000000,selenium,0.00075,0.0011,1.467743
2002-03-23T22:00:00.000000,selenium,0.00093,0.000801,0.861346
2002-03-23T23:00:00.000000,selenium,0.00022,0.00149,6.77297
2002-03-24T00:00:00.000000,selenium,0.0008,0.00113,1.413516
2002-03-24T01:00:00.000000,selenium,0.00004,0.002328,58.20835
2002-03-24T02:00:00.000000,selenium,0.00009,0.00158,17.553585
2002-03-24T03:00:00.000000,selenium,0.00089,0.000981,1.102197
2002-03-24T04:00:00.000000,selenium,0.00063,0.000681,1.080925
2002-03-24T05:00:00.000000,selenium,0.00096,0.00107,1.115563
2002-03-24T06:00:00.000000,selenium,0.001619,0.000861,0.531683
2002-03-24T07:00:00.000000,selenium,0.001469,0.000981,0.66751
2002-03-24T08:00:00.000000,selenium,0.001868,0.000801,0.428571
2002-03-24T09:00:00.000000,selenium,0.001229,0.00116,0.943935
2002-03-24T11:00:00.000000,selenium,0.001269,0.000921,0.725323
2002-03-24T12:00:00.000000,selenium,0.00092,0.000771,0.838106
2002-03-24T13:00:00.000000,selenium,0.001669,0.000951,0.569666
2002-03-24T14:00:00.000000,selenium,0.00018,0.001759,9.775609
2002-03-24T15:00:00.000000,selenium,0.001289,0.000951,0.737334
2002-03-24T16:00:00.000000,selenium,0.00093,0.000951,1.02257
2002-03-24T17:00:00.000000,selenium,0.00093,0.00119,1.280478
2002-03-24T18:00:00.000000,selenium,0.0006,0.000951,1.584722
2002-03-24T19:00:00.000000,selenium,0.00013,0.00158,12.152725
2002-03-24T20:00:00.000000,selenium,0.00079,0.00107,1.355506
2002-03-24T21:00:00.000000,selenium,0.00056,0.00113,2.019067
2002-03-24T22:00:00.000000,selenium,0.00048,0.002029,4.227973
2002-03-24T23:00:00.000000,selenium,0.00051,0.000921,1.805512
2002-03-25T01:00:00.000000,selenium,0.001399,0.002298,1.642832
2002-03-25T02:00:00.000000,selenium,0.00048,0.00146,3.042259
2002-03-25T03:00:00.000000,selenium,0.00056,0.00164,2.928775
2002-03-25T04:00:00.000000,selenium,0.00072,0.000981,1.362322
2002-03-25T05:00:00.000000,selenium,0.00099,0.00122,1.233191
2002-03-25T06:00:00.000000,selenium,0.001109,0.00155,1.39699
2002-03-25T07:00:00.000000,selenium,0.001319,0.00107,0.811465
2002-03-25T08:00:00.000000,selenium,0.001149,0.00131,1.139908
2002-03-25T09:00:00.000000,selenium,0.001139,0.001789,1.570542
2002-03-25T10:00:00.000000,selenium,0.00077,0.00116,1.507498
2002-03-25T11:00:00.000000,selenium,0.00099,0.00113,1.142344
2002-03-25T12:00:00.000000,selenium,0.00019,0.00014,0.737387
2002-03-25T14:00:00.000000,selenium,0.001998,0.00137,0.685715
2002-03-25T15:00:00.000000,selenium,0.00077,0.00113,1.468566
2002-03-25T16:00:00.000000,selenium,0.00089,0.00134,1.506402
2002-03-25T18:00:00.000000,selenium,0.00088,0.00146,1.659746
2002-03-25T19:00:00.000000,selenium,0.00097,0.00137,1.413119
2002-03-25T20:00:00.000000,selenium,0.00076,0.00158,2.07941
2002-03-25T21:00:00.000000,selenium,0.001009,0.001879,1.861566
2002-03-25T22:00:00.000000,selenium,0.001119,0.00119,1.063355
2002-03-25T23:00:00.000000,selenium,0.001049,0.00116,1.105653
2001-06-22T00:00:00.000000,zinc,0.117783,0.009416,0.07994
2001-06-22T01:00:00.000000,zinc,0.133656,0.010445,0.07815
2001-06-22T02:00:00.000000,zinc,0.089841,0.007532,0.083832
2001-06-22T03:00:00.000000,zinc,0.1415,0.01094,0.077314
2001-06-22T04:00:00.000000,zinc,0.088743,0.007671,0.086435
2001-06-22T05:00:00.000000,zinc,0.035367,0.00449,0.126951
2001-06-22T06:00:00.000000,zinc,0.018527,0.003514,0.189656
2001-06-22T07:00:00.000000,zinc,0.01094,0.003155,0.288394
2001-06-22T08:00:00.000000,zinc,0.014987,0.003344,0.223152
2001-06-22T11:00:00.000000,zinc,0.013706,0.003285,0.239653
2001-06-22T12:00:00.000000,zinc,0.009158,0.003055,0.333626
2001-06-22T13:00:00.000000,zinc,0.014002,0.003295,0.235301
2001-06-22T14:00:00.000000,zinc,0.01262,0.003225,0.25553
2001-06-22T15:00:00.000000,zinc,0.016464,0.003404,0.20677
2001-06-22T16:00:00.000000,zinc,0.016955,0.003484,0.205475
2001-06-22T17:00:00.000000,zinc,0.009554,0.003075,0.321875
2001-06-22T18:00:00.000000,zinc,0.015381,0.003364,0.218732
2001-06-22T19:00:00.000000,zinc,0.014396,0.003324,0.230932
2001-06-22T20:00:00.000000,zinc,0.030917,0.004191,0.135563
2001-06-22T21:00:00.000000,zinc,0.015283,0.003424,0.224054
2001-06-22T22:00:00.000000,zinc,0.027323,0.003992,0.146103
2001-06-22T23:00:00.000000,zinc,0.015578,0.003384,0.217246
2001-06-23T00:00:00.000000,zinc,0.010247,0.003115,0.303996
2001-06-23T01:00:00.000000,zinc,0.012126,0.003225,0.265937
2001-06-23T02:00:00.000000,zinc,0.012423,0.003225,0.259593
2001-06-23T03:00:00.000000,zinc,0.022642,0.003753,0.165754
2001-06-23T04:00:00.000000,zinc,0.023717,0.003813,0.160762
2001-06-23T05:00:00.000000,zinc,0.019018,0.003544,0.186335
2001-06-23T06:00:00.000000,zinc,0.019705,0.003584,0.181865
2001-06-23T07:00:00.000000,zinc,0.018233,0.003504,0.192173
2001-06-23T08:00:00.000000,zinc,0.01725,0.003464,0.200807
2001-06-23T09:00:00.000000,zinc,0.01725,0.003444,0.199652
2001-06-23T10:00:00.000000,zinc,0.024595,0.003853,0.15664
2001-06-23T11:00:00.000000,zinc,0.016169,0.003384,0.209311
2001-06-23T12:00:00.000000,zinc,0.016464,0.003414,0.207375
2001-06-23T13:00:00.000000,zinc,0.01262,0.003215,0.25474
2001-06-23T14:00:00.000000,zinc,0.007948,0.002996,0.376873
2001-06-23T15:00:00.000000,zinc,0.018429,0.003514,0.190667
2001-06-23T16:00:00.000000,zinc,0.02518,0.003882,0.154186
2001-06-23T17:00:00.000000,zinc,0.020978,0.003643,0.173672
2001-06-23T18:00:00.000000,zinc,0.018233,0.003504,0.192173
2001-06-23T19:00:00.000000,zinc,0.013114,0.003564,0.271751
2001-06-23T20:00:00.000000,zinc,0.00895,0.003045,0.34027
2001-06-23T21:00:00.000000,zinc,0.012027,0.003344,0.278066
2001-06-23T22:00:00.000000,zinc,0.00768,0.003005,0.391317
2001-06-23T23:00:00.000000,zinc,0.008295,0.003025,0.364706
2001-06-24T00:00:00.000000,zinc,0.013607,0.003474,0.255307
2001-06-24T01:00:00.000000,zinc,0.09431,0.007849,0.083227
2001-06-24T02:00:00.000000,zinc,0.101654,0.009445,0.092916
2001-06-24T03:00:00.000000,zinc,0.042868,0.004988,0.116347
2001-06-24T04:00:00.000000,zinc,0.026739,0.003972,0.148549
2001-06-24T05:00:00.000000,zinc,0.020195,0.003773,0.186825
2001-06-24T06:00:00.000000,zinc,0.024009,0.003922,0.163365
2001-06-24T07:00:00.000000,zinc,0.024497,0.003853,0.157264
2001-06-24T08:00:00.000000,zinc,0.012324,0.003205,0.260056
2001-06-24T09:00:00.000000,zinc,0.00892,0.003025,0.339169
2001-06-24T10:00:00.000000,zinc,0.010049,0.003115,0.309985
2001-06-24T11:00:00.000000,zinc,0.013706,0.003265,0.238199
2001-06-24T13:00:00.000000,zinc,0.03237,0.00448,0.138397
2001-06-24T14:00:00.000000,zinc,0.008137,0.003025,0.371819
2001-06-24T15:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-24T16:00:00.000000,zinc,0.007641,0.002976,0.389435
2001-06-24T17:00:00.000000,zinc,0.00776,0.002986,0.384744
2001-06-24T18:00:00.000000,zinc,0.013015,0.003235,0.248542
2001-06-24T19:00:00.000000,zinc,0.018724,0.004211,0.22491
2001-06-24T20:00:00.000000,zinc,0.009564,0.003085,0.322584
2001-06-24T21:00:00.000000,zinc,0.008167,0.003025,0.370464
2001-06-25T00:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-25T20:00:00.000000,zinc,0.011138,0.003165,0.284168
2001-06-25T21:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-25T22:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-25T23:00:00.000000,zinc,0.009376,0.003085,0.32906
2001-06-26T00:00:00.000000,zinc,0.008117,0.003025,0.372728
2001-06-26T01:00:00.000000,zinc,0.010049,0.003115,0.309985
2001-06-26T02:00:00.000000,zinc,0.007462,0.003005,0.402766
2001-06-26T03:00:00.000000,zinc,0.014199,0.004251,0.29939
2001-06-26T04:00:00.000000,zinc,0.013114,0.003364,0.256552
2001-06-26T05:00:00.000000,zinc,0.010643,0.003145,0.2955
2001-06-26T06:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-26T07:00:00.000000,zinc,0.010742,0.003145,0.292778
2001-06-26T08:00:00.000000,zinc,0.008038,0.003015,0.375167
2001-06-26T09:00:00.000000,zinc,0.007829,0.003005,0.383877
2001-06-26T10:00:00.000000,zinc,0.02518,0.003853,0.152999
2001-06-26T11:00:00.000000,zinc,0.01548,0.003354,0.216696
2001-06-26T12:00:00.000000,zinc,0.0141,0.003275,0.232241
2001-06-26T13:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-26T14:00:00.000000,zinc,0.007383,0.002986,0.404398
2001-06-26T15:00:00.000000,zinc,0.018822,0.003534,0.187748
2001-06-26T16:00:00.000000,zinc,0.007194,0.003065,0.426087
2001-06-26T17:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-26T18:00:00.000000,zinc,0.010148,0.003095,0.304996
2001-06-26T19:00:00.000000,zinc,0.010544,0.003125,0.296382
2001-06-26T20:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-26T21:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-26T22:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-26T23:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T00:00:00.000000,zinc,0.034981,0.004649,0.132906
2001-06-27T01:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T02:00:00.000000,zinc,0.007254,0.002976,0.410218
2001-06-27T03:00:00.000000,zinc,0.008434,0.003015,0.357521
2001-06-27T04:00:00.000000,zinc,0.010247,0.003115,0.303996
2001-06-27T05:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T06:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T07:00:00.000000,zinc,0.010841,0.003125,0.288267
2001-06-27T09:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T11:00:00.000000,zinc,0.007978,0.002996,0.375467
2001-06-27T12:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T13:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T14:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T15:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T16:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T17:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T18:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-06-27T19:00:00.000000,zinc,0.011039,0.003165,0.286713
2001-06-27T20:00:00.000000,zinc,0.081856,0.007065,0.086309
2001-06-27T21:00:00.000000,zinc,0.178146,0.013114,0.073612
2001-06-27T22:00:00.000000,zinc,0.160417,0.011929,0.07436
2001-06-27T23:00:00.000000,zinc,0.123102,0.009534,0.077451
2001-06-28T01:00:00.000000,zinc,0.068126,0.006757,0.099186
2001-06-28T02:00:00.000000,zinc,0.154436,0.012027,0.077879
2001-06-28T03:00:00.000000,zinc,0.087186,0.007383,0.084677
2001-06-28T04:00:00.000000,zinc,0.024888,0.003952,0.1588
2001-06-28T05:00:00.000000,zinc,0.112435,0.009019,0.080217
2001-06-28T09:00:00.000000,zinc,0.048219,0.005177,0.107357
2001-06-28T10:00:00.000000,zinc,0.052403,0.005475,0.104479
2001-06-28T11:00:00.000000,zinc,0.023326,0.003833,0.164309
2001-06-28T12:00:00.000000,zinc,0.020685,0.003683,0.178065
2001-06-28T13:00:00.000000,zinc,0.038066,0.004629,0.121611
2001-06-28T14:00:00.000000,zinc,0.027712,0.004151,0.149802
2001-06-28T15:00:00.000000,zinc,0.01666,0.003444,0.206721
2001-06-28T16:00:00.000000,zinc,0.016267,0.003404,0.209271
2001-06-28T17:00:00.000000,zinc,0.018036,0.003544,0.196476
2001-06-28T18:00:00.000000,zinc,0.087003,0.007373,0.084741
2001-06-28T19:00:00.000000,zinc,0.368801,0.026739,0.072503
2001-06-28T20:00:00.000000,zinc,0.360468,0.02635,0.073099
2001-06-28T21:00:00.000000,zinc,0.087736,0.007948,0.090594
2001-06-28T22:00:00.000000,zinc,0.081211,0.007035,0.086628
2001-06-28T23:00:00.000000,zinc,0.029365,0.004112,0.140017
2001-11-07T00:00:00.000000,zinc,0.046502,0.005465,0.117523
2001-11-07T01:00:00.000000,zinc,0.221542,0.017152,0.077421
2001-11-07T02:00:00.000000,zinc,0.049171,0.005206,0.105884
2001-11-07T03:00:00.000000,zinc,0.027712,0.004032,0.145489
2001-11-07T04:00:00.000000,zinc,0.025278,0.004032,0.159502
2001-11-07T05:00:00.000000,zinc,0.01725,0.003524,0.204273
2001-11-07T06:00:00.000000,zinc,0.016267,0.003524,0.216622
2001-11-07T07:00:00.000000,zinc,0.027031,0.003992,0.147681
2001-11-07T08:00:00.000000,zinc,0.028101,0.004062,0.144539
2001-11-07T10:00:00.000000,zinc,0.022055,0.003843,0.174228
2001-11-07T12:00:00.000000,zinc,0.079181,0.007264,0.091734
2001-11-07T13:00:00.000000,zinc,0.019312,0.003723,0.192782
2001-11-07T14:00:00.000000,zinc,0.015775,0.003414,0.21643
2001-11-07T15:00:00.000000,zinc,0.016955,0.003564,0.210177
2001-11-07T16:00:00.000000,zinc,0.042101,0.004798,0.113975
2001-11-07T17:00:00.000000,zinc,0.02635,0.004012,0.152257
2001-11-07T18:00:00.000000,zinc,0.044782,0.005196,0.116039
2001-11-07T19:00:00.000000,zinc,0.029947,0.004141,0.138291
2001-11-07T20:00:00.000000,zinc,0.168054,0.012719,0.075683
2001-11-07T21:00:00.000000,zinc,0.152721,0.011336,0.074224
2001-11-07T22:00:00.000000,zinc,0.117783,0.010049,0.085321
2001-11-07T23:00:00.000000,zinc,0.085902,0.008335,0.097031
2001-11-08T01:00:00.000000,zinc,0.032951,0.00436,0.132332
2001-11-08T02:00:00.000000,zinc,0.028393,0.004131,0.145509
2001-11-08T03:00:00.000000,zinc,0.085811,0.008176,0.095285
2001-11-08T05:00:00.000000,zinc,0.025278,0.004131,0.163442
2001-11-08T06:00:00.000000,zinc,0.014002,0.003524,0.251672
2001-11-08T08:00:00.000000,zinc,0.011632,0.003205,0.275519
2001-11-08T09:00:00.000000,zinc,0.011533,0.003205,0.27788
2001-11-08T11:00:00.000000,zinc,0.023619,0.003793,0.160583
2001-11-08T12:00:00.000000,zinc,0.017447,0.003494,0.200258
2001-11-08T13:00:00.000000,zinc,0.017643,0.003474,0.196898
2001-11-08T14:00:00.000000,zinc,0.013804,0.003305,0.239385
2001-11-08T15:00:00.000000,zinc,0.019607,0.003613,0.184299
2001-11-08T16:00:00.000000,zinc,0.007661,0.002986,0.389727
2001-11-08T17:00:00.000000,zinc,0.008662,0.003205,0.369975
2001-11-08T18:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-08T19:00:00.000000,zinc,0.010247,0.003165,0.30886
2001-11-08T20:00:00.000000,zinc,0.014494,0.003315,0.228674
2001-11-08T21:00:00.000000,zinc,0.014987,0.003673,0.245093
2001-11-08T22:00:00.000000,zinc,0.077424,0.006807,0.087916
2001-11-08T23:00:00.000000,zinc,0.097127,0.008762,0.090207
2001-11-09T23:00:00.000000,zinc,0.030432,0.004151,0.136414
2001-11-10T00:00:00.000000,zinc,0.076127,0.007492,0.098412
2001-11-10T01:00:00.000000,zinc,0.075015,0.006767,0.09021
2001-11-10T02:00:00.000000,zinc,0.067472,0.00777,0.115155
2001-11-10T03:00:00.000000,zinc,0.037777,0.005087,0.134658
2001-11-10T04:00:00.000000,zinc,0.009792,0.003095,0.316098
2001-11-10T05:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T06:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T07:00:00.000000,zinc,0.00776,0.003025,0.389883
2001-11-10T08:00:00.000000,zinc,0.007661,0.003075,0.40144
2001-11-10T09:00:00.000000,zinc,0.035657,0.00444,0.124524
2001-11-10T10:00:00.000000,zinc,0.017643,0.003544,0.200852
2001-11-10T11:00:00.000000,zinc,0.011731,0.003195,0.272348
2001-11-10T12:00:00.000000,zinc,0.010247,0.003095,0.30205
2001-11-10T13:00:00.000000,zinc,0.011336,0.003205,0.282727
2001-11-10T14:00:00.000000,zinc,0.029947,0.004141,0.138291
2001-11-10T15:00:00.000000,zinc,0.008633,0.003115,0.360857
2001-11-10T16:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T17:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T18:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T19:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T20:00:00.000000,zinc,0.003574,0.005942,1.662832
2001-11-10T21:00:00.000000,zinc,0.017349,0.003603,0.207711
2001-11-10T22:00:00.000000,zinc,0.057136,0.005714,0.1
2001-11-10T23:00:00.000000,zinc,0.10616,0.009198,0.086639
2001-11-11T00:00:00.000000,zinc,0.055435,0.005992,0.108091
2001-11-11T01:00:00.000000,zinc,0.056191,0.005644,0.100443
2001-11-11T02:00:00.000000,zinc,0.056002,0.005962,0.106464
2001-11-11T03:00:00.000000,zinc,0.055151,0.005535,0.100355
2001-11-11T04:00:00.000000,zinc,0.045738,0.005027,0.109916
2001-11-11T05:00:00.000000,zinc,0.033241,0.004331,0.130278
2001-11-11T06:00:00.000000,zinc,0.027615,0.004181,0.151411
2001-11-11T07:00:00.000000,zinc,0.02518,0.003882,0.154186
2001-11-11T08:00:00.000000,zinc,0.029073,0.004112,0.14142
2001-11-11T09:00:00.000000,zinc,0.02849,0.00437,0.153401
2001-11-11T10:00:00.000000,zinc,0.033435,0.00439,0.131311
2001-11-11T11:00:00.000000,zinc,0.043059,0.004858,0.112825
2001-11-11T12:00:00.000000,zinc,0.130151,0.010643,0.081776
2001-11-11T13:00:00.000000,zinc,0.127513,0.010445,0.081915
2001-11-11T14:00:00.000000,zinc,0.051073,0.005385,0.105446
2001-11-11T15:00:00.000000,zinc,0.021957,0.003703,0.168653
2001-11-11T16:00:00.000000,zinc,0.052687,0.005734,0.108822
2001-11-11T17:00:00.000000,zinc,0.025863,0.003952,0.152814
