city,date,y,fitted,residual
St. Louis,2001-11-11,3.723281,3.724510924105805,-0.0012299241058053374
St. Louis,2001-11-11,3.770459,3.474549618470576,0.29590938152942364
St. Louis,2001-11-11,3.824284,3.4982749234492587,0.32600907655074113
St. Louis,2001-11-11,3.845883,3.4689750091192533,0.3769079908807471
St. Louis,2001-11-11,3.824284,3.459357943734385,0.36492605626561503
St. Louis,2001-11-11,3.642836,3.2085238504271856,0.4343121495728145
St. Louis,2001-11-11,3.637586,3.2015677023996183,0.43601829760038185
St. Louis,2001-11-11,3.157,3.0312497401542875,0.1257502598457124
St. Louis,2001-11-11,3.602777,3.1968523131834656,0.4059246868165344
St. Louis,2001-11-11,3.591818,3.159263327659223,0.4325546723407771
St. Louis,2001-11-11,3.777348,3.2573729453240667,0.5199750546759333
St. Louis,2001-11-11,3.78419,3.3730794934686044,0.41111050653139586
St. Louis,2001-11-11,2.714695,3.2019037302295366,-0.48720873022953676
St. Louis,2001-11-11,2.701361,3.066606621293054,-0.36524562129305427
St. Louis,2001-11-11,3.975936,3.6733969469476726,0.3025390530523271
St. Louis,2001-11-11,2.70805,2.9713049722431175,-0.26325497224311745
St. Louis,2001-11-11,3.877432,3.587172141426243,0.2902598585737574
St. Louis,2001-11-11,3.353407,2.8229269742723666,0.5304800257276331
St. Louis,2001-11-11,2.949688,3.1200122169619213,-0.17032421696192102
St. Louis,2001-11-11,2.74084,2.8876873455622176,-0.14684734556221776
St. Louis,2001-11-11,2.572612,2.859957584132226,-0.28734558413222594
St. Louis,2001-11-11,2.509599,2.7445116936810776,-0.23491269368107762
St. Louis,2001-11-11,3.100092,3.2677744103327253,-0.16768241033272532
St. Louis,2001-11-11,2.476538,2.9001344354412435,-0.4235964354412436
St. Louis,2001-11-12,3.577948,3.447515305573019,0.13043269442698108
St. Louis,2001-11-12,3.520461,3.614860912898915,-0.0943999128989149
St. Louis,2001-11-12,3.08191,3.2396288199362955,-0.15771881993629536
St. Louis,2001-11-12,2.97553,3.0657539364955397,-0.09022393649553961
St. Louis,2001-11-12,2.694627,2.863758027643888,-0.16913102764388782
St. Louis,2001-11-12,2.821379,2.821255967777428,1.2303222257220624e-4
St. Louis,2001-11-12,2.667228,2.901651250090301,-0.23442325009030082
St. Louis,2001-11-12,2.901422,2.9768928634313414,-0.07547086343134105
St. Louis,2001-11-12,2.960105,2.958868697725853,0.0012363022741472443
St. Louis,2001-11-12,3.226844,3.1420273270083854,0.08481667299161465
St. Louis,2001-11-12,3.471966,3.487144749215882,-0.015178749215881703
St. Louis,2001-11-12,3.226844,3.137748881152313,0.08909511884768652
St. Louis,2001-11-12,2.939162,3.064676157361083,-0.1255141573610828
St. Louis,2001-11-12,3.265759,3.2468594235886483,0.018899576411351666
St. Louis,2001-11-12,2.681022,2.9238205820856455,-0.24279858208564534
St. Louis,2001-11-12,3.072693,3.1177650842511535,-0.04507208425115332
St. Louis,2001-11-12,3.367296,3.2805314743982588,0.08676452560174151
St. Louis,2001-11-12,3.526361,3.271439985033779,0.2549210149662212
St. Louis,2001-11-12,3.465736,3.1789142233062813,0.286821776693719
St. Louis,2001-11-12,3.349904,3.0571436555781757,0.29276034442182414
St. Louis,2001-11-12,3.144152,2.923619825227095,0.22053217477290513
St. Louis,2001-11-13,3.317816,3.1694664790022307,0.14834952099776955
St. Louis,2001-11-13,3.054001,3.1647582983540095,-0.11075729835400938
St. Louis,2001-11-13,3.169686,3.1779138004798266,-0.008227800479826831
St. Louis,2001-11-13,3.091042,3.2486653201269076,-0.15762332012690786
St. Louis,2001-11-13,3.321432,3.207582293377226,0.11384970662277394
St. Louis,2001-11-13,3.459466,3.2240696905660386,0.23539630943396125
St. Louis,2001-11-13,3.632309,3.333289869274334,0.2990191307256659
St. Louis,2001-11-13,3.845883,3.5833812892501693,0.2625017107498309
St. Louis,2001-11-13,3.843744,3.479347748292712,0.36439625170728823
St. Louis,2001-11-13,3.602777,2.865044071753224,0.7377329282467759
St. Louis,2001-11-13,2.451005,2.8503712787837316,-0.39936627878373177
St. Louis,2001-11-13,3.549617,2.7776722615426017,0.7719447384573981
St. Louis,2001-11-13,3.580737,2.808868948716693,0.7718680512833069
St. Louis,2001-11-13,3.258097,2.794736291576197,0.46336070842380295
St. Louis,2001-11-13,3.210844,3.0142166987660084,0.19662730123399147
St. Louis,2001-11-13,3.068053,2.8291519215849283,0.23890107841507174
St. Louis,2001-11-13,3.186353,3.1192057146787433,0.06714728532125673
St. Louis,2001-11-13,3.303217,3.1531641986458507,0.15005280135414928
St. Louis,2001-11-13,3.273364,3.1120531318142852,0.1613108681857147
St. Louis,2001-11-13,3.206803,2.815336146247991,0.39146685375200896
St. Louis,2001-11-13,3.250374,2.999958085431803,0.2504159145681969
St. Louis,2001-11-13,3.299534,2.824861849654992,0.4746721503450082
St. Louis,2001-11-13,3.555348,2.9708066898936107,0.5845413101063893
St. Louis,2002-03-19,3.78419,3.1641054092015595,0.6200845907984406
St. Louis,2002-03-19,3.732896,3.121126985079313,0.6117690149206872
St. Louis,2002-03-19,2.766319,2.909714322968967,-0.14339532296896643
St. Louis,2002-03-19,3.819908,3.0577094489439363,0.7621985510560636
St. Louis,2002-03-19,3.575151,2.986364276522158,0.5887867234778421
St. Louis,2002-03-19,3.292126,2.752283205834476,0.5398427941655242
St. Louis,2002-03-19,2.895912,2.555843958040256,0.3400680419597441
St. Louis,2002-03-19,2.727853,2.5925611059963725,0.13529189400362762
St. Louis,2002-03-19,3.230804,2.9616470857001076,0.26915691429989225
St. Louis,2002-03-19,3.299534,2.761887213543807,0.5376467864561932
St. Louis,2002-03-19,3.561046,3.0413511980447496,0.5196948019552505
St. Louis,2002-03-19,3.161247,2.909644740600495,0.251602259399505
St. Louis,2002-03-19,3.148453,2.6573979156780076,0.4910550843219925
St. Louis,2002-03-19,2.778819,2.7168244862184263,0.0619945137815735
St. Louis,2002-03-19,3.072693,2.6666092883052896,0.4060837116947104
St. Louis,2002-03-19,2.747271,2.692668709691814,0.05460229030818587
St. Louis,2002-03-20,2.727853,2.6109890464007695,0.11686395359923074
St. Louis,2002-03-20,3.015535,2.6844054408658895,0.3311295591341102
St. Louis,2002-03-20,3.077312,2.859162602925724,0.21814939707427608
