city,date,y,fitted,residual
Baton Rouge,2006-07-25,4.437284,4.677584061442111,-0.240300061442111
Baton Rouge,2006-07-25,4.679953,4.962269604440659,-0.2823166044406588
Baton Rouge,2006-07-26,4.584508,4.837689256755042,-0.25318125675504305
Baton Rouge,2006-07-26,4.918118,5.13359669373314,-0.2154786937331407
Baton Rouge,2006-07-27,4.770515,4.674778644877292,0.0957363551227079
Baton Rouge,2006-07-28,4.851913,4.796904116862345,0.05500888313765456
Baton Rouge,2006-07-28,4.768479,4.6431399775747675,0.12533902242523282
Baton Rouge,2006-07-29,5.899993,5.9544024538963845,-0.05440945389638397
Baton Rouge,2006-07-29,5.364526,5.361227007958007,0.0032989920419926166
Baton Rouge,2006-07-30,5.186855,5.132303085095251,0.0545519149047489
Baton Rouge,2006-08-01,5.80316,5.716056477253518,0.08710352274648249
Baton Rouge,2006-08-02,5.06525,5.176203403258622,-0.11095340325862205
Baton Rouge,2006-08-03,4.545686,4.69086327555196,-0.1451772755519602
Baton Rouge,2006-08-03,5.698133,5.467704233321265,0.23042876667873533
Baton Rouge,2006-08-04,4.973625,5.165943295902338,-0.19231829590233734
Baton Rouge,2006-08-06,4.574711,4.635964428188984,-0.061253428188984334
Baton Rouge,2006-08-06,4.317488,4.434700908398408,-0.11721290839840806
Baton Rouge,2006-08-07,5.407172,5.3378010019801,0.06937099801990004
Baton Rouge,2006-08-07,5.247024,5.2746154243219205,-0.0275914243219207
Baton Rouge,2006-08-08,5.074048,5.161795966374802,-0.08774796637480196
Baton Rouge,2006-08-09,5.542753,5.722497609149194,-0.17974460914919332
Baton Rouge,2006-08-09,6.34345,6.1392217048085715,0.20422829519142835
Baton Rouge,2006-08-10,5.280408,5.172348145692365,0.10805985430763539
Baton Rouge,2006-08-10,5.696355,5.776348924320047,-0.07999392432004719
Baton Rouge,2006-08-12,3.815953,4.172860735235522,-0.35690773523552266
Baton Rouge,2006-08-12,4.370902,4.497824792757535,-0.12692279275753438
Baton Rouge,2006-08-13,4.107261,4.425469950099817,-0.31820895009981653
Baton Rouge,2006-08-13,5.87845,5.916709338774718,-0.03825933877471789
Baton Rouge,2006-08-14,6.229576,6.202938226247872,0.026637773752128432
Baton Rouge,2006-08-15,6.154837,6.273846551564227,-0.11900955156422693
Baton Rouge,2006-08-16,4.827954,4.6392915928284015,0.18866240717159868
Baton Rouge,2006-08-16,4.820483,4.8022004081504965,0.018282591849503864
Baton Rouge,2006-08-17,5.325105,5.4857078198847695,-0.16060281988476982
Baton Rouge,2006-08-17,5.487718,5.486362144905193,0.001355855094806702
Baton Rouge,2006-08-18,6.041849,6.073510535968159,-0.031661535968159245
Baton Rouge,2006-08-18,5.178548,5.0272329033856,0.15131509661440024
Baton Rouge,2006-08-19,4.779123,4.775677689050139,0.0034453109498618923
Baton Rouge,2006-08-19,4.762174,4.7830889531180425,-0.02091495311804279
Baton Rouge,2006-08-20,6.011279,5.93876345665657,0.0725155433434299
Baton Rouge,2006-08-20,5.659343,5.57403840639081,0.08530459360919013
Baton Rouge,2006-08-21,5.68036,5.786463946435846,-0.10610394643584511
Baton Rouge,2006-08-22,5.039223,4.777868813766331,0.2613541862336683
Baton Rouge,2006-08-22,4.914088,5.017234839666124,-0.10314683966612516
Baton Rouge,2006-08-23,5.500094,5.476703710332859,0.023390289667140733
Baton Rouge,2006-08-24,5.876657,5.9803202265967235,-0.10366322659672389
Baton Rouge,2006-08-25,5.395331,5.4892322374534785,-0.09390123745347909
Baton Rouge,2006-08-25,5.408942,5.490527529644798,-0.08158552964479865
Baton Rouge,2006-08-26,4.538443,4.5857380705145765,-0.04729507051457627
Baton Rouge,2006-08-29,4.319286,4.376125489114124,-0.05683948911412464
Baton Rouge,2006-08-30,5.910797,5.772846467058239,0.1379505329417607
Baton Rouge,2006-08-31,5.619458,4.575429649751868,1.0440283502481316
Baton Rouge,2006-09-01,6.28364,6.253628995507023,0.030011004492977153
Baton Rouge,2006-09-02,4.983778,5.218111248397713,-0.23433324839771238
Baton Rouge,2006-09-02,5.099531,5.202468918999271,-0.1029379189992713
Baton Rouge,2006-09-03,4.795708,4.681874805219691,0.1138331947803093
Baton Rouge,2006-09-03,4.530069,4.544179507674088,-0.014110507674087903
Baton Rouge,2006-09-04,4.699252,4.478100769799814,0.22115123020018657
Baton Rouge,2006-09-04,4.948476,4.864308069383554,0.08416793061644602
Baton Rouge,2006-09-05,5.662891,6.054246442365133,-0.39135544236513314
Baton Rouge,2006-09-05,5.493535,5.506993222718611,-0.013458222718611417
Baton Rouge,2006-09-06,5.515,5.4932038050672345,0.021796194932764794
Baton Rouge,2006-09-06,5.673134,5.403142338037055,0.26999166196294533
Baton Rouge,2006-09-07,4.824587,4.830096376467032,-0.005509376467031523
Baton Rouge,2006-09-07,4.895711,4.985571364655028,-0.08986036465502799
Baton Rouge,2006-09-08,5.179984,5.323916574113121,-0.14393257411312085
Baton Rouge,2006-09-08,5.596179,5.622743029906954,-0.02656402990695414
Baton Rouge,2006-09-09,5.453075,5.598302579213164,-0.14522757921316376
Baton Rouge,2006-09-10,5.007698,5.000621069371255,0.0070769306287449645
Baton Rouge,2006-09-10,4.56221,4.695414256242994,-0.13320425624299387
Baton Rouge,2006-09-11,4.807049,5.050901309075602,-0.24385230907560193
Baton Rouge,2006-09-11,5.320617,5.2976024135191295,0.02301458648087125
Baton Rouge,2006-09-12,5.176206,5.003856583960022,0.17234941603997708
Baton Rouge,2006-09-13,4.877789,4.987306601463104,-0.10951760146310388
Baton Rouge,2006-09-14,4.7369,4.762443249129289,-0.02554324912928884
Baton Rouge,2006-09-15,4.339902,4.463278990252997,-0.12337699025299667
Baton Rouge,2006-09-15,4.661267,4.829065614400218,-0.1677986144002182
Baton Rouge,2006-09-16,4.928485,5.091649076067698,-0.1631640760676978
Baton Rouge,2006-09-17,5.122356,5.0407496412437,0.08160635875630032
Baton Rouge,2006-09-17,5.10646,5.0019429808135865,0.10451701918641357
Baton Rouge,2006-09-18,4.650574,4.748660546006937,-0.09808654600693711
Baton Rouge,2006-09-18,4.834574,4.829365986094427,0.005208013905573286
Baton Rouge,2006-09-19,5.485108,5.34011651595659,0.14499148404340986
Baton Rouge,2006-09-19,5.525134,5.569374969989934,-0.04424096998993399
Baton Rouge,2006-09-20,4.979936,4.85442182430519,0.12551417569481046
Baton Rouge,2006-09-20,4.705151,4.693834027104806,0.011316972895193284
Baton Rouge,2006-09-21,5.278013,5.544094195376106,-0.26608119537610647
Baton Rouge,2006-09-21,5.29634,5.436765195474617,-0.14042519547461751
Baton Rouge,2006-09-22,4.104295,4.323851715580396,-0.21955671558039616
Baton Rouge,2006-09-24,5.65936,5.5265079533870765,0.13285204661292352
Baton Rouge,2006-09-25,4.906015,5.00295966296718,-0.09694466296718028
Baton Rouge,2006-09-26,4.185936,4.387448394612541,-0.20151239461254136
Baton Rouge,2006-09-26,4.744845,4.81049927734658,-0.06565427734657998
Baton Rouge,2006-09-28,5.270818,5.629134801208053,-0.3583168012080533
